post_no,day,day_of_week,meal_time,course_no,course,course_kcal,course_protein,course_na,soldout,soldout_time,is_soldout
926900936,2022-12-29,Thursday,lunch,[1],"꼬치어묵잔치국수,대파볶음밥,납작만두*비빔야채,마늘쫑볶음",1035,46,1344.0,[1],NaN,True
926900936,2022-12-29,Thursday,lunch,[2],"돈육파채고추장불고기,잡곡밥,순두부백탕,파래김&양념장,시래기지짐",745,40,1300.0,NaN,NaN,False
926900937,2022-12-29,Thursday,dinner,[1],"소고기미역국,잡곡밥,온두부&볶음김치,비엔나소시지볶음,미니새송이볶음,무나물",729,27,1228.0,NaN,NaN,False
926900937,2022-12-29,Thursday,dinner,[2],"오야꼬동,우동국물,타코야끼,락교&초생강",787,35,1328.0,[2],NaN,True
926900938,2022-12-30,Friday,lunch,[1],"소고기샤브샤브전골,잡곡밥,계란찜,브로콜리숙회,콩나물무침",767,32,1273.0,NaN,NaN,False
926900938,2022-12-30,Friday,lunch,[2],"겉절이비빔밥&계란프라이,수제비국,미트볼채소볶음,맑은오이지무침,두부쌈장",793,22,1337.0,[2],NaN,True
926900939,2022-12-30,Friday,dinner,[1],"옛날카레라이스,두부장국,어니언떡갈비구이,보코치니샐러드,마시는주스",896,32,1293.0,NaN,NaN,False
926900942,2023-01-02,Monday,lunch,[1],"토마토리조또&닭다리살구이,우동국물,씨즈닝감자튀김,블루베리무피클",1040,50,1172.0,NaN,NaN,False
926900942,2023-01-02,Monday,lunch,[2],"왕만두떡국,잡곡밥,도톰완자전,도토리묵채소무침,숙주나물",901,43,1470.0,NaN,NaN,False
926900943,2023-01-02,Monday,dinner,[1],"돈육오징어볶음,잡곡밥,근대된장국,부추장떡,삼색겨자무침",844,38,1131.0,[1],NaN,True
926900943,2023-01-02,Monday,dinner,[2],"산채들기름볶음밥&계란프라이,무채국,언양식불고기,무말랭이무침",953,41,1077.0,NaN,NaN,False
926900944,2023-01-03,Tuesday,lunch,[1],"얼큰짬뽕,쌀밥(소),꿔바로우,짜사이무침",997,32,1125.0,NaN,NaN,False
926900944,2023-01-03,Tuesday,lunch,[2],"통마늘돼지불백,잡곡밥,얼큰콩나물국,두부조림,물파래무생채",753,50,1120.0,NaN,NaN,False
926900945,2023-01-03,Tuesday,dinner,[1],"동태매운탕,잡곡밥,비엔나소지지볶음,콩자반,고추지무침",780,51,1436.0,NaN,NaN,False
926900945,2023-01-03,Tuesday,dinner,[2],"치킨데리야끼덮밥,유부국,스틱피쉬커틀릿,오이생채",948,41,1486.0,NaN,NaN,False
926900946,2023-01-04,Wednesday,lunch,[1],"돈육김치찌개,쌀밥*계란프라이*김가루,돈저냐구이,연근조림,마늘쫑볶음",776,28,1297.0,NaN,NaN,False
926900946,2023-01-04,Wednesday,lunch,[2],"반반커리&소시지구이,팽이장국,고구마샐러드,유자토마토절임",959,28,1540.0,[2],NaN,True
926900947,2023-01-04,Wednesday,dinner,[1],"고사리오일파스타,단호박수프,고르곤졸라피자,모듬채소피클",814,41,1491.0,NaN,NaN,False
926900947,2023-01-04,Wednesday,dinner,[2],"돼지양념구이,구운양파,잡곡밥,아욱된장국,브로콜리버섯볶음,깻잎지무침",751,90,1581.0,[2],NaN,True
926900948,2023-01-05,Thursday,lunch,[1],"<1월제철식재>우엉얼큰소고기버섯칼국수,쌀밥(소),들깨/김치메밀전병,우엉샐러드",875,37,1572.0,[1],NaN,True
926900948,2023-01-05,Thursday,lunch,[2],"<1월제철식재>시래기잡곡밥,시래기된장찌개,자반고등어구이&와사비,어묵채볶음,봄동겉절이",910,55,1468.0,NaN,NaN,False
926900949,2023-01-05,Thursday,dinner,[1],"사골우거지탕,잡곡밥,두부계란전,잡채,다시마쌈&초장",726,33,1318.0,NaN,NaN,False
926900949,2023-01-05,Thursday,dinner,[2],"소고기깍두기볶음밥&계란프라이,미역국,감자고로케&케찹,콩나물무침",716,33,1376.0,[2],NaN,True
926900950,2023-01-06,Friday,lunch,[1],"돼지국밥,잡곡밥,옛날소시지전,탕평채,맑은오이지무침",868,50,1005.0,[1],NaN,True
926900950,2023-01-06,Friday,lunch,[2],"해물나시고랭&계란프라이,쌀국수국물,모듬춘권,연두부샐러드",749,28,1158.0,NaN,NaN,False
926900951,2023-01-06,Friday,dinner,[1],"스램에그마요덮밥,미소시루,깐풍탕수육,단무지,쥬시쿨",1001,33,1372.0,NaN,NaN,False
926900954,2023-01-09,Monday,lunch,[1],"뚝배기불고기,잡곡밥,두부양념조림,햄감자채볶음,세발나물",798,43,1347.0,[1],NaN,True
926900954,2023-01-09,Monday,lunch,[2],"고추잡채덮밥&계란프라이,팽이장국,간장탕수육,푹신푹신따바오찜",1026,48,1423.0,NaN,NaN,False
926900955,2023-01-09,Monday,dinner,[1],"돈육매실청불고기,잡곡밥,콩가루배추국,알감자조림,콩나물무침",764,40,1156.0,NaN,NaN,False
926900955,2023-01-09,Monday,dinner,[2],"잠발라야볶음밥&계란프라이,다시마무채국,야채크로켓,메밀면야채무침",832,41,1442.0,[2],NaN,True
926900956,2023-01-10,Tuesday,lunch,[1],"돈목살김치찜,잡곡밥,근대된장국,새송이버섯전,마늘쫑어묵볶음",1124,46,1467.0,[1],NaN,True
926900956,2023-01-10,Tuesday,lunch,[2],"탄두리치킨커리&강황밥,우동국물,갈릭난,수제피클,요거톡",1326,65,1489.0,NaN,NaN,False
926900957,2023-01-10,Tuesday,dinner,[1],"철판볶음우동&새우튀김,미소시루,스파이시볶음밥,오꼬노미야끼,무간장장아찌",1191,38,1256.0,NaN,NaN,False
926900957,2023-01-10,Tuesday,dinner,[2],"황태해장국,잡곡밥,돈육찢은장조림,멸치견과류볶음,참나물겉절이",715,39,1366.0,NaN,NaN,False
926900958,2023-01-11,Wednesday,lunch,[1],"소고기순두부찌개,잡곡밥,해물완자전,쥐어채조림,돌나물초고추장무침",882,61,1392.0,NaN,NaN,False
926900958,2023-01-11,Wednesday,lunch,[2],"가츠동돈부리,두부장국,고구마맛탕,에그샐러드,락교",934,40,1452.0,[2],NaN,True
926900959,2023-01-11,Wednesday,dinner,[1],"닭곰탕&소면사리,잡곡밥,녹두빈대떡,미역줄기팽이버섯볶음,고들빼기무침",795,42,1234.0,NaN,NaN,False
926900959,2023-01-11,Wednesday,dinner,[2],"팟카파오무쌉*계란프라이,어묵국,지파이유린기,양파초절임",969,40,1373.0,NaN,NaN,False
926900961,2023-01-12,Thursday,dinner,[1],"생선구이정식(가자미&방어구이),잡곡밥,된장찌개,새송이메추리알조림,부추겉절이",723,40,1387.0,NaN,NaN,False
926900961,2023-01-12,Thursday,dinner,[2],"어묵튀김떡볶이,유부국,갈릭볶음밥,칠리탕수김말이,슬림단무지",693,31,1414.0,[2],NaN,True
926900962,2023-01-13,Friday,lunch,[1],"고추장제육불고기,콩나물밥&양념장,미역국,부들어묵볶음,치커리무침",771,39,1266.0,[1],NaN,True
926900962,2023-01-13,Friday,lunch,[2],"치즈함박스테이크정식,후리가께양념밥,크림수프,모닝빵&양배추샐러드/딸기잼,오이피클",829,43,1410.0,NaN,NaN,False
926900963,2023-01-13,Friday,dinner,[1],"묵채비빔밥&계란후라이,봄동된장국,새우커틀릿&타르타르소스,숙주나물,프레시스트로베리주스",891,32,1189.0,NaN,NaN,False
926900968,2023-01-16,Monday,lunch,[1],"설렁탕,잡곡밥,돈저냐구이,연근조림,두부쑥갓무침",689,36,1313.0,[1],NaN,True
926900968,2023-01-16,Monday,lunch,[2],"제육볶음덮밥&계란프라이,콩나물국,감자고로케&케첩,삼색겨자냉채",803,41,1239.0,NaN,NaN,False
926900969,2023-01-16,Monday,dinner,[1],"닭볶음탕,잡곡밥,근대된장국,완자전,깻잎지무침",1112,66,1425.0,[1],NaN,True
926900969,2023-01-16,Monday,dinner,[2],"마제덮밥,우동국물,타코야끼,연두부샐러드",964,52,1509.0,NaN,NaN,False
926900970,2023-01-17,Tuesday,lunch,[1],"만두전골,잡곡밥,오징어호박채전,도토리묵채소무침,들깨무나물",935,40,1461.0,[1],NaN,True
926900970,2023-01-17,Tuesday,lunch,[2],"치즈돈까스(+마늘바게트),흑미밥,유부국,시금치판넬파스타샐러드,오이피클",918,36,1311.0,NaN,NaN,False
926900971,2023-01-17,Tuesday,dinner,[1],"육개장,잡곡밥,계란찜,비엔나소시지볶음,고추지무침",995,51,1470.0,NaN,NaN,False
926900971,2023-01-17,Tuesday,dinner,[2],"소고기우엉볶음&계란프라이,조랭이떡국,오징어커틀릿,오이양파무침",997,38,1232.0,NaN,NaN,False
926900972,2023-01-18,Wednesday,lunch,[1],"삼겹살고추장구이&구운양파,잡곡밥,미역국,명엽채볶음,양배추쌈*쌈장",1158,47,1364.0,[1],NaN,True
926900972,2023-01-18,Wednesday,lunch,[2],"삼색야끼도리덮밥,팽이장국,야채튀김&오징어링튀김,양파초절임",1026,43,1262.0,NaN,NaN,False
926900973,2023-01-18,Wednesday,dinner,[1],"중화풍볶음짬뽕,쌀밥,계란파국,마요탕수육,짜사이무침",1074,40,1470.0,[1],NaN,True
926900973,2023-01-18,Wednesday,dinner,[2],"돈육버섯불고기,잡곡밥,아욱된장국,두부양념조림,숙주나물",665,37,1275.0,NaN,NaN,False
926900975,2023-01-19,Thursday,lunch,[1],"냉이된장찌개,잡곡밥,식물성런천미트전,숯불베지잡채,오이달래무침,ASC도시락김741kcal(단백질:26.7g)Na함량:1293mg(염도:0.7%)[COURSE2]로제오므라이스&닭다리구이,양송이스프,브라운브레드&망고스프레드,유자토마토초절임",1409,68,1561.0,NaN,NaN,False
926900976,2023-01-19,Thursday,dinner,[1],"콩비지찌개,잡곡밥,조기구이,파래김&양념장,시래기지짐",679,36,1211.0,NaN,NaN,False
926900976,2023-01-19,Thursday,dinner,[2],"마파두부덮밥,무채국,군만두&초간장,해파리겨자냉채,고구마샐러드",1046,39,1485.0,[2],NaN,True
926900978,2023-01-20,Friday,lunch,[1],"소고기샤브샤브전골,잡곡밥,알감자조림,멸치마늘쫑볶음,콩나물무침",704,34,1308.0,NaN,NaN,False
926900978,2023-01-20,Friday,lunch,[2],"참치김치볶음밥*계란프라이,꼬치어묵국,피쉬앤칩스&갈릭소스,무말랭이무침",1008,38,1465.0,[2],NaN,True
926900979,2023-01-20,Friday,dinner,[1],"순대국밥,잡곡밥,오징어초무침,맛살어묵볶음,맑은오이지무침",819,41,1488.0,NaN,NaN,False
926900982,2023-01-25,Wednesday,lunch,[1],"소고기미역국,잡곡밥,돈육생강장불고기,어묵고추장볶음,숙주나물",739,46,1329.0,NaN,NaN,False
926900982,2023-01-25,Wednesday,lunch,[2],"돈까스김치나베,쌀밥(소),후리가께계란찜,단호박샐러드,락교무침",816,33,1253.0,[2],NaN,True
926900984,2023-01-25,Wednesday,dinner,[1],"전주식콩나물국밥,잡곡밥,들깨메밀전병,두부브로콜리무침,시래기지짐",753,39,1475.0,NaN,NaN,False
926900984,2023-01-25,Wednesday,dinner,[2],"옛날카레라이스&그릴함박,우동국물,쫄면야채무침,오이피클",890,32,1329.0,[2],NaN,True
926900985,2023-01-26,Thursday,lunch,"[1, 2]","<런치스페셜>차돌전복솥밥&달래양념장,된장찌개,너비아니구이&참나물무침,탕평채,구운김",966,43,1392.0,NaN,NaN,False
926900986,2023-01-26,Thursday,dinner,[1],"안동찜닭(+납작당면),잡곡밥,몽글몽글순두부국,쥐어채볶음,청경채무침",1160,66,1451.0,NaN,NaN,False
926900986,2023-01-26,Thursday,dinner,[2],"XO볶음밥&자장소스,팽이장국,꿔바로우,짜사이무침",1044,46,1561.0,[2],NaN,True
926900988,2023-01-27,Friday,lunch,[1],"유부잔치국수,쌀밥(소),납작지짐만두&비빔야채,치자단무지,마시는주스",946,35,1514.0,NaN,NaN,False
926900988,2023-01-27,Friday,lunch,[2],"뼈없는감자탕,잡곡밥,버섯잡채,연두부찜*양념장,고추지무침",892,50,1411.0,[2],NaN,True
926900989,2023-01-27,Friday,dinner,[1],"돈육오징어덮밥,근대된장국,옛날소시지전,게맛살마늘쫑볶음",819,46,1285.0,NaN,NaN,False
926900992,2023-01-30,Monday,lunch,[1],"돈육김치찌개,쌀밥*계란프라이*김가루,피쉬커틀릿,콩자반,두부쑥갓무침",869,43,1484.0,[1],NaN,True
926900992,2023-01-30,Monday,lunch,[2],"토마토리조또&그릴소시지구이,팽이장국,에그스프레드모닝빵,모듬채소피클",834,33,1363.0,NaN,NaN,False
926900993,2023-01-30,Monday,dinner,[1],"춘천닭갈비,잡곡밥,얼갈이된장국,연근튀김,깻잎지무침",858,41,1347.0,[1],NaN,True
926900993,2023-01-30,Monday,dinner,[2],"느타리버섯비프하이라이스,다시마무채국,돈저냐구이,메밀면야채무침",947,33,1454.0,NaN,NaN,False
926900994,2023-01-31,Tuesday,lunch,[1],"돼지양념구이&구운양파,잡곡밥,고추장찌개,미니새송이볶음,물파래무생채",796,59,1401.0,NaN,NaN,False
926900994,2023-01-31,Tuesday,lunch,[2],"규동숙주덮밥,근대된장국,모듬크로켓,우엉채조림",939,40,1318.0,[2],NaN,True
926900995,2023-01-31,Tuesday,dinner,[1],"키츠네우동,크래미유부초밥,새우튀김&타르타르소스,락교*초생강",822,29,1486.0,NaN,NaN,False
926900995,2023-01-31,Tuesday,dinner,[2],"장터국밥,잡곡밥,해물완자전,계란장조림,고구마순지짐",795,59,1361.0,[2],NaN,True
926900996,2023-02-01,Wednesday,lunch,[1],"양지탕,잡곡밥,온두부&볶음김치,감자채볶음,마늘쫑쌈장무침",703,29,1302.0,NaN,NaN,False
926900996,2023-02-01,Wednesday,lunch,[2],"고추잡채덮밥&계란프라이,유부맑은국,탕수육,짜사이무침",1060,43,1462.0,[2],NaN,True
926900997,2023-02-01,Wednesday,dinner,[1],"콩나물돈육불고기,잡곡밥,아욱된장국,부추장떡,오이지무침",881,51,1370.0,NaN,NaN,False
926900997,2023-02-01,Wednesday,dinner,[2],"스팸에그마요덮밥,미역국,순살양념치킨&알새우칩,봄동겉절이",1090,52,1395.0,NaN,NaN,False
926900999,2023-02-02,Thursday,lunch,[1],"<2월제철식재>감귤장칼국수,미니꽁보리비빔밥,갈비만두찜,감귤샐러드",956,40,1474.0,NaN,NaN,False
926900999,2023-02-02,Thursday,lunch,[2],"<2월제철식재>바지락바지락된장찌개,잡곡밥,언양식불고기,청포묵김가루무침,오징어젓무말랭이무침",742,31,1386.0,NaN,NaN,False
926901000,2023-02-02,Thursday,dinner,[1],"동태매운탕,잡곡밥,미트볼케찹조림,두부구이&양념장,세발나물무침",863,62,1418.0,NaN,NaN,False
926901000,2023-02-02,Thursday,dinner,[2],"오야꼬동,미소시루,야채튀김,해파리겨자냉채",817,34,1473.0,NaN,NaN,False
926901001,2023-02-03,Friday,lunch,[1],"닭개장,잡곡밥,단호박채전,비엔나소시지볶음,치커리무침",876,53,1311.0,NaN,NaN,False
926901001,2023-02-03,Friday,lunch,[2],"치즈깍두기볶음밥&계란프라이,두부장국,자장떡볶이,씨즈닝감자튀김",948,30,1428.0,NaN,NaN,False
926901002,2023-02-03,Friday,dinner,[1],"소고기순두부찌개,잡곡밥,계란말이,명엽채볶음,팽이버섯미역줄기볶음",884,58,1494.0,NaN,NaN,False
926901005,2023-02-06,Monday,lunch,[1],"청국장찌개,잡곡밥,돈육고추장불고기,어묵볶음,맑은오이지무침",724,43,1416.0,NaN,NaN,False
926901005,2023-02-06,Monday,lunch,[2],"로제소스치킨커틀릿(+구운야채),후리가께양념밥,유부국,스틱마늘바게트,블루베리무피클",815,32,1478.0,[2],NaN,True
926901006,2023-02-06,Monday,dinner,[1],"사골우거지탕,잡곡밥,녹두빈대떡,메추리알조림,돈나물&초장",732,39,1388.0,[1],NaN,True
926901006,2023-02-06,Monday,dinner,[2],"소고기할라피뇨볶음밥&계란프라이,수제비국,모듬춘권,마늘쫑락교무침",862,62,1458.0,NaN,NaN,False
926901007,2023-02-07,Tuesday,lunch,[1],"부대찌개(*치즈,라면),잡곡밥,계란찜,멸치견과류볶음,고추지무침",922,47,1420.0,NaN,NaN,False
926901007,2023-02-07,Tuesday,lunch,[2],"구운계란카레라이스,우동국물,새우까스&타르타르소스,토마토샐러드",850,30,1314.0,NaN,NaN,False
926901008,2023-02-07,Tuesday,dinner,[1],"베이컨크림파스타,콤비네이션피자,과일샐러드,모듬채소피클",1155,42,1453.0,NaN,NaN,False
926901008,2023-02-07,Tuesday,dinner,[2],"청양풍닭볶음,잡곡밥,얼갈이된장국,바싹김치전,삼색겨자냉채",780,36,1287.0,[2],NaN,True
926901009,2023-02-08,Wednesday,lunch,[1],"닭곰탕,잡곡밥,도톰완자전,맛살브로콜리볶음,매운콩나물무침",801,51,1388.0,NaN,NaN,False
926901009,2023-02-08,Wednesday,lunch,[2],"버섯잡채덮밥,계란파국,꿔바로우,짜사이무침",864,29,1420.0,NaN,NaN,False
926901010,2023-02-08,Wednesday,dinner,[1],"돼지국밥,잡곡밥,들깨메밀전병,호박버섯볶음,고들빼기무침",947,53,1451.0,NaN,NaN,False
926901010,2023-02-08,Wednesday,dinner,[2],"참치캔생야채비빔밥,어묵국,순대떡볶음,깐마늘장아찌",844,30,1284.0,NaN,NaN,False
926901012,2023-02-09,Thursday,dinner,[1],"황태미역국,잡곡밥,너비아니구이,탕평채,시래기지짐",734,29,1311.0,NaN,NaN,False
926901012,2023-02-09,Thursday,dinner,[2],"부타동,팽이장국,타코야끼,양파적채피클",812,55,1405.0,[2],NaN,True
926901013,2023-02-10,Friday,lunch,[1],"뚝배기불고기,잡곡밥,알감자조림,파래김&양념장,무생채",702,41,1318.0,NaN,NaN,False
926901013,2023-02-10,Friday,lunch,[2],"불닭덮밥&계란프라이,미소시루,고구마맛탕,연두부샐러드",913,49,1276.0,NaN,NaN,False
926901014,2023-02-10,Friday,dinner,[1],"사골떡국(큰뚝),쌀밥(소),오징어초고추장무침,매생이전,참나물겉절이",790,30,1408.0,NaN,NaN,False
926901017,2023-02-13,Monday,lunch,[1],"통마늘돼지불백,잡곡밥,고추장찌개,호박채전,오징어젓무생채",866,58,1372.0,NaN,NaN,False
926901017,2023-02-13,Monday,lunch,[2],"떡볶이돈까스,후리가께양념밥,우동국물,김말이&양파링튀김,오이피클",1467,44,1466.0,NaN,NaN,False
926901018,2023-02-13,Monday,dinner,[1],"소고기된장찌개,취나물밥*양념장,언양식불고기,가지나물,세발나물무침",734,32,1403.0,NaN,NaN,False
926901018,2023-02-13,Monday,dinner,[2],"마파두부덮밥,다시마무채국,마요탕수육,지마구,짜사이무침",933,35,1439.0,NaN,NaN,False
926901019,2023-02-14,Tuesday,lunch,[1],"꼬치어묵잔치국수,쌀밥(소),얇은피고기만두찜,단무지,초콜렛",1164,47,1420.0,[1],NaN,True
926901019,2023-02-14,Tuesday,lunch,[2],"소고기샤브샤브전골,잡곡밥,해물완자전,청포묵김치무침,숙주나물,초콜렛",906,37,1394.0,NaN,NaN,False
926901021,2023-02-14,Tuesday,dinner,[1],"돈육오징어고추장볶음,잡곡밥,호박새우젓국,두부쑥갓무침,양배추쌈*쌈장",687,43,1397.0,NaN,NaN,False
926901021,2023-02-14,Tuesday,dinner,[2],"포크하이라이스&그릴소시지,두부장국,구운계란볶음,락교&산고추지",995,48,1419.0,[2],NaN,True
926901022,2023-02-15,Wednesday,lunch,[1],"뼈없는감자탕,잡곡밥,미트볼케찹조림,건새우마늘쫑볶음,깻잎지무침",1151,63,1456.0,NaN,NaN,False
926901022,2023-02-15,Wednesday,lunch,[2],"해물나시고랭&계란프라이,쌀국수국물,월남짜조,양파초절임",754,27,1320.0,NaN,NaN,False
926901023,2023-02-15,Wednesday,dinner,[1],"봉추찜닭(+누룽지),잡곡밥,순두부백탕,들기름재래김,봄동겉절이",1067,67,1420.0,[1],NaN,True
926901023,2023-02-15,Wednesday,dinner,[2],"소보로비빔밥,유부맑은국,고구마고로케&케찹,열무나물",687,26,1293.0,NaN,NaN,False
926901025,2023-02-16,Thursday,lunch,[1],"<요즘은이런식>달래알리오올리오파스타,브로콜리수프,루꼴라크로엣지피자,모듬채소피클",922,26,1477.0,[1],NaN,True
